395.7,1.38484796
395.75,1.36744434
395.8,1.36855956
395.85,1.37571642
395.9,1.37552221
395.95,1.36973309
396,1.3577231
396.05,1.32361852
396.1,1.2649534
396.15,1.18786839
396.2,1.09312734
396.25,1.0087611
396.3,0.96261162
396.35,0.93978264
396.4,0.91709622
396.45,0.88835501
396.5,0.85405556
396.55,0.81660163
396.6,0.77442894
396.65,0.72319538
396.7,0.66849471
396.75,0.62192926
396.8,0.58624445
396.85,0.55367302
396.9,0.5251088
396.95,0.51198912
397,0.51702134
397.05,0.53890784
397.1,0.57579139
397.15,0.61879402
397.2,0.65927072
397.25,0.69931846
397.3,0.74582689
397.35,0.79678012
397.4,0.84447845
397.45,0.88756817
397.5,0.93477284
397.55,0.99739841
397.6,1.06705308
397.65,1.12114858
397.7,1.1584725
397.75,1.19779747
397.8,1.25110231
397.85,1.30720962
397.9,1.35375658
397.95,1.39825683
398,1.44692969
398.05,1.49334351
398.1,1.52886097
398.15,1.54953683
398.2,1.55467483
398.25,1.55102732
398.3,1.55187693
398.35,1.56024944
398.4,1.56485757
398.45,1.56390329
398.5,1.56931802
398.55,1.58495942
398.6,1.60552876
398.65,1.61597487
398.7,1.60766742
398.75,1.59841066
398.8,1.61615034
398.85,1.66454816
398.9,1.7069748
398.95,1.71846538
399,1.70888328
399.05,1.6943159
399.1,1.69456815
399.15,1.71239583
399.2,1.72825207
399.25,1.73560162
399.3,1.74295266
399.35,1.75300547
399.4,1.75865735
399.45,1.75230698
399.5,1.73593954
399.55,1.72150184
399.6,1.71521874
399.65,1.71235559
399.7,1.70472635
399.75,1.68608128
399.8,1.66376374
399.85,1.65178923
399.9,1.66359673
399.95,1.70252184
400,1.7480795
400.05,1.77432766
400.1,1.77239961
400.15,1.75625148
400.2,1.74786669
400.25,1.75401285
400.3,1.76767131
400.35,1.78079735
400.4,1.78401371
400.45,1.76754717
400.5,1.73034243
400.55,1.6684777
400.6,1.59992846
400.65,1.57286506
400.7,1.58754507
400.75,1.61095816
400.8,1.6405537
400.85,1.68027524
400.9,1.71436268
400.95,1.72883867
401,1.72815177
401.05,1.72740354
401.1,1.73522927
401.15,1.74672768
401.2,1.75698633
401.25,1.76316305
401.3,1.76701324
401.35,1.77527475
401.4,1.78352857
401.45,1.77883682
401.5,1.76755323
401.55,1.77038119
401.6,1.78556022
401.65,1.79754869
401.7,1.79533812
401.75,1.77471302
401.8,1.74774341
401.85,1.73283976
401.9,1.74602932
401.95,1.78443482
402,1.81760362
402.05,1.82443966
402.1,1.81034909
402.15,1.79732561
402.2,1.79695506
402.25,1.79725245
402.3,1.7962272
402.35,1.80269395
402.4,1.80943335
402.45,1.80422148
402.5,1.78581947
402.55,1.76560659
402.6,1.76221804
402.65,1.77585393
402.7,1.7905476
402.75,1.80104417
402.8,1.80903426
402.85,1.81182229
402.9,1.80817467
402.95,1.80137407
403,1.78541105
403.05,1.74611141
403.1,1.6879506
403.15,1.63573661
403.2,1.61584036
403.25,1.62407528
403.3,1.62407651
403.35,1.60675879
403.4,1.59704204
403.45,1.60807042
403.5,1.62680877
403.55,1.64153553
403.6,1.65845914
403.65,1.68752283
403.7,1.72637638
403.75,1.76103687
403.8,1.78793101
403.85,1.80972298
403.9,1.81983502
403.95,1.81703061
404,1.80952164
404.05,1.79705071
404.1,1.77440331
404.15,1.75029596
404.2,1.73861995
404.25,1.74680164
404.3,1.77151882
404.35,1.78408023
404.4,1.76102222
404.45,1.71204483
404.5,1.65204387
404.55,1.57471435
404.6,1.48776851
404.65,1.43007755
404.7,1.42930074
404.75,1.4920185
404.8,1.58329215
404.85,1.65241261
404.9,1.68844223
404.95,1.70219778
405,1.7126739
405.05,1.73317488
405.1,1.75589993
405.15,1.77010815
405.2,1.76800772
405.25,1.74868762
405.3,1.72375513
405.35,1.70618822
405.4,1.70240656
405.45,1.70366349
405.5,1.69354534
405.55,1.67226159
405.6,1.65785776
405.65,1.66085259
405.7,1.67079553
405.75,1.66791982
405.8,1.63811867
405.85,1.59997489
405.9,1.58637897
405.95,1.59582343
406,1.61444275
406.05,1.64323203
406.1,1.67501144
406.15,1.69093589
406.2,1.68501159
406.25,1.6618809
406.3,1.62118791
406.35,1.56761418
406.4,1.5104574
406.45,1.45049175
406.5,1.45151012
406.55,1.51726329
406.6,1.57049957
406.65,1.59202117
406.7,1.5825199
406.75,1.56707758
406.8,1.57289446
406.85,1.6028357
406.9,1.65401992
406.95,1.71209146
407,1.74886353
407.05,1.75525235
407.1,1.73037017
407.15,1.66065447
407.2,1.5671563
407.25,1.50889934
407.3,1.51801357
407.35,1.58889956
407.4,1.67287873
407.45,1.71414281
407.5,1.7150069
407.55,1.69948274
407.6,1.68033676
407.65,1.65703176
407.7,1.61968582
407.75,1.57307769
407.8,1.53433069
407.85,1.51968425
407.9,1.53583347
407.95,1.57263916
408,1.61182839
408.05,1.65150735
408.1,1.69950225
408.15,1.74851977
408.2,1.7868984
408.25,1.80569515
408.3,1.80188493
408.35,1.78446979
408.4,1.75781543
408.45,1.72808499
408.5,1.70836973
408.55,1.70137065
408.6,1.70720505
408.65,1.73163455
408.7,1.769523
408.75,1.80819786
408.8,1.84784118
408.85,1.89001214
408.9,1.92237329
408.95,1.93638629
409,1.94037377
409.05,1.9382166
409.1,1.92942567
409.15,1.88817938
409.2,1.8801328
409.25,1.9163869
409.3,1.9557399
409.35,1.93745328
409.4,1.91482117
409.45,1.89816585
409.5,1.8608996
409.55,1.83303232
409.6,1.83170908
409.65,1.88228205
409.7,1.85204781
409.75,1.78612859
409.8,1.74529497
409.85,1.71234617
409.9,1.67683677
409.95,1.63033698
410,1.58523623
410.05,1.51229567
410.1,1.47272946
410.15,1.43861949
410.2,1.42423771
410.25,1.43065635
410.3,1.41973011
410.35,1.40866187
410.4,1.43352744
410.45,1.52234253
410.5,1.59505285
410.55,1.68314918
410.6,1.76123826
410.65,1.79901434
410.7,1.84238992
410.75,1.86309215
410.8,1.88431603
410.85,1.88796098
410.9,1.91626545
410.95,1.91227012
411,1.89739985
411.05,1.91074506
411.1,1.90303047
411.15,1.88706866
411.2,1.86222481
411.25,1.892203
411.3,1.90548713
411.35,1.9034889
411.4,1.90128955
411.45,1.89874978
411.5,1.91149107
411.55,1.91586192
411.6,1.94888605
411.65,1.99783862
411.7,2.02732124
411.75,1.97184959
411.8,1.94538326
411.85,1.96622541
411.9,1.98486927
411.95,2.00744336
412,1.98710023
412.05,1.95772051
412.1,1.93036094
412.15,1.89331968
412.2,1.86814864
412.25,1.87778407
412.3,1.91697058
412.35,1.92079372
412.4,1.94456113
412.45,1.9172019
412.5,1.8826861
412.55,1.91614479
412.6,1.93341364
412.65,1.90476984
412.7,1.88275767
412.75,1.91324155
412.8,1.91541609
412.85,1.90004406
412.9,1.87542376
412.95,1.86659859
413,1.90820626
413.05,1.87459746
413.1,1.77596635
413.15,1.76009013
413.2,1.80331269
413.25,1.80148574
413.3,1.7534564
413.35,1.70915263
413.4,1.69327678
413.45,1.70533052
413.5,1.72384063
413.55,1.71876242
413.6,1.77291878
413.65,1.84843026
413.7,1.88361949
413.75,1.90256105
413.8,1.96184925
413.85,2.03117442
413.9,2.04537049
413.95,2.04711184
414,2.03857134
414.05,2.0105313
414.1,1.9942668
414.15,1.98341658
414.2,1.92472501
414.25,1.79556772
414.3,1.71919907
414.35,1.71674955
414.4,1.72957874
414.45,1.73240443
414.5,1.73016649
414.55,1.75095031
414.6,1.76510658
414.65,1.76276504
414.7,1.80491042
414.75,1.91145588
414.8,1.97187595
414.85,1.93945203
414.9,1.89991297
414.95,1.89653926
415,1.93369014
415.05,1.91998643
415.1,1.87628747
415.15,1.93178486
415.2,1.95951304
415.25,1.88257061
415.3,1.80464155
415.35,1.80041942
415.4,1.84551755
415.45,1.89660831
415.5,1.86723483
415.55,1.7923139
415.6,1.80760223
415.65,1.79527831
415.7,1.73745139
415.75,1.72206242
415.8,1.77298956
415.85,1.86955925
415.9,1.91614087
415.95,1.89398583
416,1.85353622
416.05,1.88701839
416.1,1.93175604
416.15,1.92936172
416.2,1.95914889
416.25,1.97301486
416.3,1.99125962
416.35,1.98303787
416.4,1.95287362
416.45,1.9470257
416.5,1.98259878
416.55,2.00205298
416.6,1.93590142
416.65,1.87685921
416.7,1.85530298
416.75,1.85323525
416.8,1.8589591
416.85,1.84206157
416.9,1.85883355
416.95,1.8544855
417,1.82516514
417.05,1.76924564
417.1,1.739597
417.15,1.76533086
417.2,1.7570069
417.25,1.72091929
417.3,1.70627907
417.35,1.69828693
417.4,1.66273387
417.45,1.63019425
417.5,1.63832827
417.55,1.63002923
417.6,1.64524314
417.65,1.6413702
417.7,1.68096559
417.75,1.72176018
417.8,1.7495527
417.85,1.77921493
417.9,1.82610766
417.95,1.8527707
418,1.83295121
418.05,1.79754066
418.1,1.78669638
418.15,1.80999549
418.2,1.83905881
418.25,1.85207722
418.3,1.87009565
418.35,1.83429958
418.4,1.80223618
418.45,1.7984935
418.5,1.779284
418.55,1.75939387
418.6,1.74042889
418.65,1.69849429
418.7,1.72040208
418.75,1.73223017
418.8,1.66963278
418.85,1.65382545
418.9,1.68489256
418.95,1.70443492
419,1.6907371
419.05,1.68452442
419.1,1.74248269
419.15,1.84042432
419.2,1.9226161
419.25,1.88894477
419.3,1.88576601
419.35,1.90519397
419.4,1.87067447
419.45,1.82389752
419.5,1.76184316
419.55,1.75622539
419.6,1.79591839
419.65,1.80361437
419.7,1.7113128
419.75,1.62252372
419.8,1.62581086
419.85,1.65574636
419.9,1.66657768
419.95,1.68039493
420,1.7154167
420.05,1.70368085
420.1,1.65384957
420.15,1.62399246
420.2,1.61655163
420.25,1.64796978
420.3,1.71143588
420.35,1.72119892
420.4,1.68399324
420.45,1.72962826
420.5,1.7838428
420.55,1.74587058
420.6,1.7968036
420.65,1.88440607
420.7,1.916591
420.75,1.94231085
420.8,1.97820296
420.85,1.97245403
420.9,1.94483638
420.95,1.93520832
421,1.91254277
421.05,1.90885293
421.1,1.95719962
421.15,1.97098641
421.2,1.92070614
421.25,1.87191886
421.3,1.8359499
421.35,1.82195362
421.4,1.7870738
421.45,1.74319376
421.5,1.72007985
421.55,1.71157493
421.6,1.67766336
421.65,1.67238055
421.7,1.69130255
421.75,1.70195265
421.8,1.71873348
421.85,1.73151316
421.9,1.71569279
421.95,1.78265925
422,1.88237949
422.05,1.91666654
422.1,1.91027576
422.15,1.95084759
422.2,1.94722358
422.25,1.932953
422.3,1.92027326
422.35,1.91227763
422.4,1.88581077
422.45,1.82279333
422.5,1.71779386
422.55,1.55682186
422.6,1.45031427
422.65,1.4070102
422.7,1.39318742
422.75,1.38614967
422.8,1.37116486
422.85,1.35942654
422.9,1.38471774
422.95,1.45476413
423,1.55177487
423.05,1.68758602
423.1,1.82802609
423.15,1.89369189
423.2,1.85782058
423.25,1.81315908
423.3,1.85289487
423.35,1.93350236
423.4,1.94893278
423.45,1.87190485
423.5,1.77863636
423.55,1.71017415
423.6,1.66570839
423.65,1.65194982
423.7,1.6758197
423.75,1.70606581
423.8,1.67708177
423.85,1.59343673
423.9,1.53042886
423.95,1.54218214
424,1.63617356
424.05,1.74278586
424.1,1.7690327
424.15,1.7461186
424.2,1.72597678
424.25,1.72855065
424.3,1.77890988
424.35,1.83628757
424.4,1.87336098
424.45,1.89904928
424.5,1.91471076
424.55,1.87262414
424.6,1.82276768
424.65,1.83748647
424.7,1.845285
424.75,1.83224468
424.8,1.793687
424.85,1.71850151
424.9,1.65676597
424.95,1.59384708
425,1.55534079
425.05,1.58946621
425.1,1.65339502
425.15,1.70299722
425.2,1.72754744
425.25,1.74459313
425.3,1.71962703
425.35,1.70243118
425.4,1.71756232
425.45,1.75226355
425.5,1.78899228
425.55,1.8028508
425.6,1.80564412
425.65,1.80408566
425.7,1.77103484
425.75,1.72037454
425.8,1.7226586
425.85,1.72523294
425.9,1.66144121
425.95,1.62050869
426,1.61091326
426.05,1.55524255
426.1,1.5051159
426.15,1.49162835
426.2,1.50634752
426.25,1.54972543
426.3,1.56548419
426.35,1.57738106
426.4,1.65069489
426.45,1.76624249
426.5,1.84816337
426.55,1.90063137
426.6,1.91708169
426.65,1.86621312
426.7,1.82044819
426.75,1.81914936
426.8,1.84115189
426.85,1.83872489
426.9,1.82132854
426.95,1.8055753
427,1.70309026
427.05,1.57070138
427.1,1.51779478
427.15,1.55121636
427.2,1.58269917
427.25,1.53752584
427.3,1.48721822
427.35,1.4559236
427.4,1.42997032
427.45,1.40814546
427.5,1.45905475
427.55,1.57058952
427.6,1.64941422
427.65,1.67108932
427.7,1.68240843
427.75,1.73836257
427.8,1.7856659
427.85,1.78161988
427.9,1.7739161
427.95,1.76907367
428,1.74933457
428.05,1.74310034
428.1,1.72983242
428.15,1.68799708
428.2,1.6812298
428.25,1.69818198
428.3,1.67167571
428.35,1.65616034
428.4,1.67416678
428.45,1.69307723
428.5,1.69011595
428.55,1.66405558
428.6,1.65913186
428.65,1.69474624
428.7,1.72406222
428.75,1.67227229
428.8,1.57774458
428.85,1.52314097
428.9,1.49463163
428.95,1.47076757
429,1.45808366
429.05,1.4753576
429.1,1.47454681
429.15,1.46400372
429.2,1.46573567
429.25,1.45944117
429.3,1.46351199
429.35,1.50246732
429.4,1.53317063
429.45,1.5695368
429.5,1.6435788
429.55,1.66343194
429.6,1.64143014
429.65,1.62706601
429.7,1.60785953
429.75,1.54998495
429.8,1.48645453
429.85,1.44328791
429.9,1.39981884
429.95,1.34560155
430,1.29265712
430.05,1.27284867
430.1,1.2491444
430.15,1.21126749
430.2,1.17752585
430.25,1.15886484
430.3,1.18452857
430.35,1.21521013
430.4,1.23649538
430.45,1.26442805
430.5,1.32437666
430.55,1.31490124
430.6,1.28024575
430.65,1.2455285
430.7,1.19897871
430.75,1.18043119
430.8,1.14504689
430.85,1.1097913
430.9,1.09344714
430.95,1.08334254
431,1.05809929
431.05,1.02237402
431.1,0.99655915
431.15,0.99784161
431.2,1.09111865
431.25,1.1746469
431.3,1.22422566
431.35,1.27426512
431.4,1.31491837
431.45,1.39648627
431.5,1.48686014
431.55,1.56000748
431.6,1.65672298
431.65,1.79275706
431.7,1.891458
431.75,1.9212066
431.8,1.98558178
431.85,2.05972229
431.9,2.12040587
431.95,2.13431136
432,2.12773349
432.05,2.15533522
432.1,2.19380247
432.15,2.15910787
432.2,2.03096115
432.25,1.93590495
432.3,1.87947139
432.35,1.79539904
432.4,1.67636229
432.45,1.56407465
432.5,1.50263277
432.55,1.44867225
432.6,1.40311108
432.65,1.36713275
432.7,1.39626701
432.75,1.49922051
432.8,1.5925928
432.85,1.66068201
432.9,1.71336039
432.95,1.78655116
433,1.89313863
433.05,1.98014198
433.1,2.03523847
433.15,2.03564858
433.2,2.03093638
433.25,2.01894731
433.3,2.0063273
433.35,1.99558691
433.4,1.97615094
433.45,2.00622842
433.5,2.05244154
433.55,2.02593993
433.6,1.94578172
433.65,1.87481331
433.7,1.83177185
433.75,1.79164925
433.8,1.73350636
433.85,1.64843503
433.9,1.55263324
433.95,1.45377084
434,1.36384601
434.05,1.29183381
434.1,1.30340324
434.15,1.34425114
434.2,1.35682325
434.25,1.3672517
434.3,1.3724518
434.35,1.42258887
434.4,1.5212881
434.45,1.62187941
434.5,1.69454702
434.55,1.74826616
434.6,1.78541649
434.65,1.76659546
434.7,1.75656862
434.75,1.78426308
434.8,1.82182361
434.85,1.87049537
434.9,1.87327278
434.95,1.83432286
435,1.78073961
435.05,1.70892064
435.1,1.65076907
435.15,1.61855597
435.2,1.62617762
435.25,1.66185617
435.3,1.67847064
435.35,1.65261146
435.4,1.64040865
435.45,1.6452118
435.5,1.64999144
435.55,1.72140735
435.6,1.85311104
435.65,1.95696997
435.7,2.00432278
435.75,2.00387247
435.8,1.96817896
435.85,1.94099293
435.9,1.95605736
435.95,1.96242097
436,1.99905143
436.05,2.05352134
436.1,2.04861706
436.15,1.99457362
436.2,1.94093311
436.25,1.9453275
436.3,1.97735453
436.35,2.0294956
436.4,2.09352648
436.45,2.12253273
436.5,2.11046301
436.55,2.06961589
436.6,2.01448399
436.65,1.95105175
436.7,1.94718319
436.75,1.98961005
436.8,2.01155593
436.85,1.95600064
436.9,1.90581141
436.95,1.8737577
437,1.80976811
437.05,1.80261826
437.1,1.81017262
437.15,1.81771948
437.2,1.85434048
437.25,1.84640989
437.3,1.77894299
437.35,1.73681514
437.4,1.74084081
437.45,1.69168372
437.5,1.67674748
437.55,1.7089776
437.6,1.68926568
437.65,1.680526
437.7,1.69081282
437.75,1.69344966
437.8,1.71584754
437.85,1.75292006
437.9,1.78360492
437.95,1.81674552
438,1.88656835
438.05,1.93733503
438.1,1.9409331
438.15,1.89319384
438.2,1.78486544
438.25,1.67288541
438.3,1.60548691
438.35,1.52773517
438.4,1.45674873
438.45,1.45047928
438.5,1.48066188
438.55,1.46424553
438.6,1.41909716
438.65,1.41750458
438.7,1.50458907
438.75,1.64602365
438.8,1.75569728
438.85,1.81628896
438.9,1.87329449
438.95,1.87827588
439,1.85422876
439.05,1.8324085
439.1,1.82143339
439.15,1.85167778
439.2,1.87579601
439.25,1.85071676
439.3,1.84366186
439.35,1.86102147
439.4,1.84375087
439.45,1.84834547
439.5,1.86242036
439.55,1.85389856
439.6,1.85810389
439.65,1.86523134
439.7,1.85245592
439.75,1.86167495
439.8,1.87996699
439.85,1.84442866
439.9,1.83141293
439.95,1.84433646
440,1.81335259
440.05,1.79359167
440.1,1.83340612
440.15,1.85481002
440.2,1.85008049
440.25,1.84732198
440.3,1.79498035
440.35,1.70588137
440.4,1.67425293
440.45,1.69216492
440.5,1.72376811
440.55,1.77000822
440.6,1.76810687
440.65,1.71984767
440.7,1.6735566
440.75,1.65041298
440.8,1.66183133
440.85,1.74517106
440.9,1.8532352
440.95,1.90311742
441,1.92203303
441.05,1.94336953
441.1,1.95052467
441.15,1.97681321
441.2,2.02679839
441.25,2.05352221
441.3,2.05951862
441.35,2.01937553
441.4,1.9340817
441.45,1.88576478
441.5,1.88418001
441.55,1.86571573
441.6,1.83933611
441.65,1.82629618
441.7,1.82110646
441.75,1.84581194
441.8,1.89187639
441.85,1.93566898
441.9,2.02840748
441.95,2.13868282
442,2.17017436
442.05,2.16894717
442.1,2.17034866
442.15,2.15889527
442.2,2.14532031
442.25,2.1223009
442.3,2.08743107
442.35,2.07740531
442.4,2.0633547
442.45,2.02335562
442.5,2.00233537
442.55,2.00358508
442.6,1.97732036
442.65,1.97071945
442.7,2.01257409
442.75,2.03924875
442.8,2.04540689
442.85,2.02169995
442.9,1.95527834
442.95,1.92447634
443,1.94479878
443.05,1.94642296
443.1,1.96290714
443.15,2.00006307
443.2,1.98928912
443.25,1.94608724
443.3,1.93914723
443.35,1.92329157
443.4,1.9091005
443.45,1.9471635
443.5,1.95522336
443.55,1.92081984
443.6,1.91326104
443.65,1.93057657
443.7,1.94140922
443.75,1.9872147
443.8,2.02675391
443.85,2.03503365
443.9,2.06999527
443.95,2.11481132
444,2.13721197
444.05,2.1460827
444.1,2.11893856
444.15,2.06063328
444.2,2.02211237
444.25,1.98891499
444.3,1.95023114
444.35,1.94518368
444.4,1.96830409
444.45,1.99889866
444.5,2.02116474
444.55,2.01688525
444.6,2.01418343
444.65,2.03055952
444.7,2.07954784
444.75,2.1348761
444.8,2.16427148
444.85,2.16963395
444.9,2.12837904
444.95,2.07820854
445,2.05222883
445.05,2.04535378
445.1,2.05940443
445.15,2.08050168
445.2,2.07973571
445.25,2.05575971
445.3,2.02494004
445.35,1.95247653
445.4,1.89682022
445.45,1.89484371
445.5,1.8850531
445.55,1.87083097
445.6,1.85127907
445.65,1.82822071
445.7,1.81489794
445.75,1.78907354
445.8,1.74845845
445.85,1.76358888
445.9,1.82386675
445.95,1.85939096
446,1.85038214
446.05,1.80535909
446.1,1.77217423
446.15,1.78203671
446.2,1.82224513
446.25,1.86066872
446.3,1.90289607
446.35,1.91361619
446.4,1.9189498
446.45,1.93994548
446.5,1.94014472
446.55,1.95480189
446.6,2.01325291
446.65,2.07112669
446.7,2.07025571
446.75,2.0467083
446.8,1.99419293
446.85,1.97456606
446.9,1.9836615
446.95,1.96345993
447,1.95261545
447.05,1.98952077
447.1,2.04056751
447.15,2.02021282
447.2,1.99878137
447.25,2.0220803
447.3,2.06522063
447.35,2.11053726
447.4,2.14805274
447.45,2.15504812
447.5,2.13008947
447.55,2.12192419
447.6,2.12675115
447.65,2.14422627
447.7,2.17549429
447.75,2.19324282
447.8,2.18227931
447.85,2.13514596
447.9,2.08571612
447.95,2.06326647
448,2.0649431
448.05,2.0703289
448.1,2.03121579
448.15,1.97914726
448.2,1.97170774
448.25,1.96078399
448.3,1.91629889
448.35,1.91622615
448.4,1.9775578
448.45,2.00250933
448.5,2.02667848
448.55,2.07441864
448.6,2.11795428
448.65,2.15905046
448.7,2.16453649
448.75,2.14048071
448.8,2.12098102
448.85,2.09921597
448.9,2.06244157
448.95,2.04960812
449,2.04309443
449.05,2.03056443
449.1,2.03558949
449.15,2.05206023
449.2,2.06616666
449.25,2.07126163
449.3,2.05785114
449.35,2.06070035
449.4,2.07616905
449.45,2.07847473
449.5,2.07530888
449.55,2.06255019
449.6,2.04656513
449.65,2.03694895
449.7,2.02329341
449.75,2.00006086
449.8,2.00083082
449.85,2.04995746
449.9,2.08737626
449.95,2.09398053
450,2.09469517
450.05,2.09656383
450.1,2.09574774
450.15,2.09326282
450.2,2.10121676
450.25,2.12514854
450.3,2.15743214
450.35,2.1504149
450.4,2.13999671
450.45,2.14148074
450.5,2.16305778
450.55,2.19745772
450.6,2.22467577
450.65,2.25681782
450.7,2.24830896
