3.50E-01,1.41E+00,-1.66E-03
4.00E-01,1.40E+00,-1.66E-03
4.50E-01,1.40E+00,-1.66E-03
5.00E-01,1.40E+00,-1.66E-03
5.50E-01,1.40E+00,-2.00E-03
6.00E-01,1.40E+00,-2.00E-03
6.50E-01,1.40E+00,-2.33E-03
7.00E-01,1.40E+00,-2.33E-03
