3.50E-01,1.75E+00,-4.65E-01
4.00E-01,1.75E+00,-4.60E-01
4.50E-01,1.75E+00,-4.55E-01
5.00E-01,1.75E+00,-4.50E-01
5.50E-01,1.75E+00,-4.40E-01
6.00E-01,1.75E+00,-4.35E-01
6.50E-01,1.75E+00,-4.35E-01
7.00E-01,1.75E+00,-4.30E-01
