3.50E-01,1.53E+00,-8.00E-03
4.00E-01,1.53E+00,-8.00E-03
4.50E-01,1.53E+00,-8.00E-03
5.00E-01,1.53E+00,-8.00E-03
5.50E-01,1.53E+00,-8.00E-03
6.00E-01,1.53E+00,-8.00E-03
6.50E-01,1.53E+00,-8.00E-03
7.00E-01,1.53E+00,-8.00E-03
