3.50E-01,1.36E+00,-4.68E-08
4.00E-01,1.36E+00,-5.43E-09
4.50E-01,1.36E+00,-3.97E-09
5.00E-01,1.36E+00,-2.84E-09
5.50E-01,1.35E+00,-2.98E-09
6.00E-01,1.35E+00,-1.16E-08
6.50E-01,1.35E+00,-1.97E-08
7.00E-01,1.35E+00,-5.46E-08
