3.50E-01,1.53E+00,-1.70E-02
4.00E-01,1.53E+00,-1.30E-02
4.50E-01,1.53E+00,-8.50E-03
5.00E-01,1.53E+00,-7.80E-03
5.50E-01,1.53E+00,-5.50E-03
6.00E-01,1.53E+00,-4.50E-03
6.50E-01,1.53E+00,-4.50E-03
7.00E-01,1.53E+00,-4.00E-03
